category,description_cost,description_id,heatgenerated,instability,description_details,accuracymodifier,additionalimpactvfx,additionalimpactvfxscalex,additionalimpactvfxscaley,additionalimpactvfxscalez,aibattlevalue,alwaysindirectvisuals,ammocategoryid,ammunitiontypeid,amsdamage,amshitchance,aoecapable,aoedamage,aoeheatdamage,aoeinstability,aoerange,aparmorshardsmod,apcriticalchancemultiplier,apdamage,apmaxarmorthickness,armordamagemodifier,canbeexhaustedat,canthitunaffecedbypathing,chassistagsaccuracymodifiers_unit_powerarmor,chassistagsaccuracymodifiers_unit_vtol,clearminefieldradius,clusteringmodifier,colorchangerule,colorspeedchange,colorstable,criticalchancemultiplier,criticaldamagemodifier,damagemultiplier,damagepershot,damagevariance,description_name,description_purchasable,description_rarity,description_uiname,directfiremodifier,distantvariance,distantvariancereversed,evasivepipsignored,firedurationwithoutforest,fireonsuccesshit,fireterraincellradius,fireterrainchance,fireterrainstrength,flatjammingchance,hasshells,heatdamagepershot,heatgeneratedmodifier,hideifonlyvariant,hitgenerator,indirectfirecapable,isdamagemodifier,isdamagevariation,isstabilityvariation,longrange,maxmissradius,maxrange,maxshellsdistance,middlerange,minefield_aoedamage,minefield_aoeheat,minefield_aoeinstability,minefield_aoerange,minefield_canthitunaffecedbypathing,minefield_chance,minefield_count,minefield_damage,minefield_firedurationwithoutforest,minefield_fireonsuccesshit,minefield_fireterraincellradius,minefield_fireterrainchance,minefield_fireterrainstrength,minefield_heat,minefield_installcellrange,minefield_sfx,minefield_statuseffects,minefield_vfxmindistance,minefield_vfxprefab,minmissradius,minrange,minshellsdistance,missilehealth,projectilescale_x,projectilescale_y,projectilescale_z,projectilespeedmultiplier,projectilespershot,refiremodifier,shellsradius,shortrange,shotswhenfired,spreadrange,statuseffects,streak,tempdesignmaskcellradius,tempdesignmaskonimpact,tempdesignmaskonimpactturns,type,unguided,unseparateddamagemult,weaponeffectid
LRM,0,Ammunition_LRM_Sensors,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,1,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#BA55D3"",""I"":5}]",,1,0.1,,,LRM Ammo,0,0,Sensor,,,,,,,,,,,,,1,,,,1,,,,,,,,0,0,0,20,1,0.75,2,0,,1,,0.001,,0,6,enum:AudioEventList_explosion.explosion_propane_tank,"[{""Description"":{""Details"":""Easy to Spot"",""Icon"":""uixSvgIcon_equipment_TTS"",""Id"":""ObviouslySignature"",""Name"":""Obvious Target""},""durationData"":{""duration"":2,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.15"",""operation"":""Float_Add"",""statName"":""SensorSignatureModifier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}},{""Description"":{""Details"":""Easy to Spot"",""Icon"":""uixSvgIcon_equipment_Gyro"",""Id"":""ObviouslySpotting"",""Name"":""Obvious Target""},""durationData"":{""duration"":2,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.15"",""operation"":""Float_Add"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}},{""Description"":{""Details"":""Easy to Spot"",""Icon"":""uixSvgIcon_equipment_Gyro"",""Id"":""Obviously"",""Name"":""Obvious Target""},""durationData"":{""duration"":2,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Add"",""statName"":""LV_PROBE_PING""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}}]",30,vfxPrfPrtl_ECMtargetAdd_burst,,,,2,,,,,,,,,,,,,,,,Normal,,,
LRM,0,Ammunition_LRM_SAM,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",2,,,,,,,,,,,,,,,,,,,,1,,,,-6,,,,,,,1,,,,LRM Ammo,0,0,SAM,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,Normal,,,
LRM,0,Ammunition_LRM_Narc,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,70,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#00FFFF"",""I"":5}]",,1,0.25,,,LRM Ammo,0,0,NARC,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"[{""Description"":{""Details"":""This target was TAG'ed. +1 to hit."",""Icon"":""uixSvgIcon_artillery"",""Id"":""PainterEffect"",""Name"":""Target Acquired""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":10,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.String"",""modValue"":""0.05_1_-1"",""operation"":""Set"",""statName"":""LV_NARC""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""TAG increases Visibility"",""Icon"":""uixSvgIcon_artillery"",""Id"":""PainterEffect2"",""Name"":""Detected""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":10,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.05"",""operation"":""Float_Multiply"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Visual indicator of the NARC effect"",""Icon"":""uixSvgIcon_statusMarked"",""Id"":""StatusEffect-NARC-IndicatorVFX"",""Name"":""NARC ATTACHED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":0,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":false},""effectType"":""VFXEffect"",""nature"":""Debuff"",""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""hideApplicationFloatie"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":{""attachToImpactPoint"":true,""duration"":-1,""facesAttacker"":false,""isAttached"":true,""isOneShot"":false,""location"":-1,""vfxName"":""vfxPrfPrtl_narcMarker_loop""}}]",,,,,Normal,,,
LRM,0,Ammunition_LRM_MagPulse,0,,"Short range missiles, inferno.",0,,,,,90,,,,,,,,,,,,,,,1,,,,,,,t0,,"[{""C"":""#ff0066"",""I"":5}]",,1,0.3,,,Inferno SRM Ammo,0,0,EMP,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,"[{""Description"":{""Details"":""This unit got by a EMP."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_MagPulse_Heat"",""Name"":""MagPulse""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.99"",""operation"":""Int_Multiply_Float"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""EM Interference reduces sensor efficiency."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""Effect_MagPulse_ECM"",""Name"":""SENSORS IMPAIRED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Add"",""statName"":""LV_ECM_JAMMED""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
LRM,0,Ammunition_LRM_LK,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",-1,,,,,,,,,,0.35,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#00BFFF"",""I"":5}]",,1,,,,LRM Ammo,0,0,L-K,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,Normal,,,
LRM,0,Ammunition_LRM_Hydra,0,-0.5,"Long range missiles, inferno.",2,,,,,90,1,,,,,1,1,1,0,45,,,,,1,,1,,,,,t0,5,"[{""C"":""#FF0000"",""I"":5}]",-0.8,1,0.25,,,Incendiary LRM Ammo,0,0,Hydra,,,,,1,1,1,0.8,1,,,1,1,,,,1,,,-180,30,-240,,-120,,,,,,,,,,,,,,,,,,,,10,,,1,,,,,,,,-60,,,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
LRM,0,Ammunition_LRM_FTL,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,,,,,,,,,,,,,,,1,,,,,,50,t0,5,"[{""C"":""#00FFFF"",""I"":5}]",,1,,,,LRM Ammo,0,0,FTL,,,,,,,,,,,,,1,,Streak,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,Normal,,,
LRM,0,Ammunition_LRM_ER,0,,"Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.",,,,,,70,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#FF6F00"",""I"":5}]",,1,,,,Extreme Range LRM Ammo,0,0,ER,,0.5,,,,,,,,,,,1,,,,1,,,190,,200,,130,,,,,,,,,,,,,,,,,,,,,90,,2,,,,1.25,,,,90,,,,,,,,Normal,,,
LRM,0,Ammunition_LRM_Deadfire,0,1,"Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.",2,,,,,70,,,,,-0.25,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#7F1D37"",""I"":5}]",,1,1.5,,,Deadfire LRM Ammo,0,0,Deadfire,,,,,,,,,,,,,1,,Individual,0,1,,,-180,,-240,,-120,,,,,,,,,,,,,,,,,,,,,-90,,3,,,,,,,,-60,,,,,,,,Normal,1,,
LRM,0,Ammunition_LRM_Clearance,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",2,,,,,,1,,,,,1,1,,1,40,,,,,1,,1,,,8,,,,,,1,0.25,,,LRM Ammo,0,0,CLEAR,,,,,,1,,-0.005,,,,,1,,,,1,,,,30,,,,,,,,,,,,,,,,,,,,,,,10,,,2,,,,,,,,,,,,,,,,Normal,,,
LRM,0,Ammunition_LRM_Chaff,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,70,,,,,,,,,,,,,,,1,,,,,,,t0,,"[{""C"":""#ECD26A"",""I"":5}]",,1,0.25,,,LRM Ammo,0,0,Chaff,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,"[{""Description"":{""Details"":""Mech's Accuracy and Sensors are Impaired."",""Icon"":""uixSvgIcon_shipUpgrade_power2"",""Id"":""Chaff-Effect"",""Name"":""CHAFF CLOUD""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":5,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""1.0"",""operation"":""Float_Add"",""statName"":""AccuracyModifier"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""Mech's visual sensors are overloaded."",""Icon"":""uixSvgIcon_shipUpgrade_power2"",""Id"":""Chaff-Effect2"",""Name"":""BLINDING FLARE""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":10,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""modType"":""System.Single"",""modValue"":""0.90"",""operation"":""Float_Multiply"",""statName"":""SpotterDistanceAbsolute""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""Mech's sensors are clouded."",""Icon"":""uixSvgIcon_shipUpgrade_power2"",""Id"":""Chaff-Effect3"",""Name"":""SENSOR SCRAMBLE""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":10,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""modType"":""System.Single"",""modValue"":""0.6"",""operation"":""Float_Multiply"",""statName"":""SensorDistanceAbsolute""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null}]",,,,,Normal,,,
LRM,0,Ammunition_LRM_ArtemisIV,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",2,,,,,90,,,,,,,,,,,,,,,1,,,,,,6,t0,5,"[{""C"":""#1813B2"",""I"":5}]",,1,,,,LRM Ammo,0,0,ARTIV,-3,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,Normal,,,
LRM,0,Ammunition_LRM_AX,0,-0.5,"Long range missiles, inferno.",2,,,,,90,1,,,,,1,2,,0,45,,,,,1.5,,1,,,,,t0,5,"[{""C"":""#1D7F23"",""I"":5}]",-0.8,1,0.4,,,Incendiary LRM Ammo,0,0,Typhon,,,,,,1,,0.1,,,,,1,,,,0.5,,,-180,30,-240,,-120,,,,,,,,,,,,,,,,,,,,10,,,1,,,,,,,,-60,,,"[{""Description"":{""Details"":""This unit is coated with corrosive Acid. It will take increased Damage."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_AcidLRM"",""Name"":""Acid""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.01"",""operation"":""Float_Add"",""statName"":""DamageReductionMultiplierAll""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
LRM,0,Ammunition_LRM,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,LRM Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,Normal,,,
LRM,0,Ammunition_ILRM,0,,"Long range missiles, inferno.",0,,,,,90,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#565B5B"",""I"":5}]",,1,0.5,,,Incendiary LRM Ammo,0,0,Incendiary,,,,,1,1,,0.095,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
LRMInternal,0,Ammunition_LRMInternal,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,LRM Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
LongTom,0,Ammunition_LongTom_Nuke,0,,Half kiloton nuclear device,,WFX_Nuke,10,10,10,,1,,,,,1,1250,500,650,360,,,,,1,1,,,,60,,,,,,1,,2000,,Davy Crocket,0,0,Nuke,,,,,2,1,30,0.8,15,,,,1,,,,1,,,,62,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,60,DesignMaskFallout,5,Normal,,,
LongTom,0,Ammunition_LongTom_Inferno,0,,"Massive rounds, designed for devastating impact, to be used in an AC/20.",,WFX_BELarger,1,1,1,90,,,,,,1,50,50,25,105,,,,,1,,,,,,,t0,,"[{""C"":""#DC143C"",""I"":5}]",,1,0.2,,,Long Tom Ammo,0,0,Inferno,,,,,4,1,20,0.75,15,,,50,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
LongTom,0,Ammunition_LongTom,0,,"Massive rounds, designed for devastating impact, to be used in an AC/20.",,WFX_BELarger,3,3,3,,,,,,,1,150,,75,105,,,,,1,,,,-50,21,,,,,,1,0.2,,,Long Tom Ammo,0,0,HE,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
MARS,0,Ammunition_MARS,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,LRM Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
MG,0,Ammunition_MG_Tracer,0,,Large bore belted ammunition for 'Mech-mounted machine guns.,-1,,,,,50,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,MG Ammo,0,0,Tracer,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
MG,0,Ammunition_MG_Incendiary,0,,Large bore belted ammunition for 'Mech-mounted machine guns.,,,,,,60,,,,,,,,,,,,,,,1,,,,,,,t0,,"[{""C"":""#DC143C"",""I"":5}]",,1,0.66,,,MG Ammo,0,0,Incendiary,,,,,,,,0.01,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
MG,0,Ammunition_MG_HE,0,,Large bore belted ammunition for 'Mech-mounted machine guns.,,,,,,70,,,,,,,,,,,,,,,0.5,,,,,,,,,,2,1,,,,MG Ammo,0,0,HE,,,,,,,,,,,,,1,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
MG,0,Ammunition_MG_AP,0,,Large bore belted ammunition for 'Mech-mounted machine guns.,,,,,,70,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,MG Ammo,0,0,AP,,,,,,,,,,,,,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
MG,0,Ammunition_MG,0,,Large bore belted ammunition for 'Mech-mounted machine guns.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,MG Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
MGInternal,0,Ammunition_MG_Internal,0,,Small caliber ammunition designed for long range fire in an AC/2.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,AC/2 Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
MORTAR,0,Ammunition_Mortar_Smoke,0,,"Massive rounds, designed for devastating impact, to be used in an AC/20.",,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,0.1,,,Mortar Ammo,0,0,Smoke,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,DesignMaskSmoke,2,Normal,,,
