battlevalue,componentsubtype,componenttype,description_cost,description_id,inventorysize,prefabidentifier,tonnage,description_details,allowedlocations,ammoid,bonusvaluea,bonusvalueb,capacity,componenttags_items,componenttags_tagsetsourcefile,criticalcomponent,custom_bonusdescriptions,custom_category,custom_flags,custom_inventorysorter,description_icon,description_manufacturer,description_model,description_name,description_purchasable,description_rarity,description_uiname,disallowedlocations,statuseffects,custom_componentexplosion,custom_volatileammo,custom_trgbcolor,canexplode,custom_requiredcategory,custom_tag
0,"""Ammunition""","""AmmunitionBox""",33000,"""Ammo_AmmunitionBox_RAPLBGR_GAUSS_half""",1,"""""",0.5,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. <b><color=#099ff2>Does not explode.</color></b>\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type</color> </b>""","""All""","""Ammunition_RAPLBGR""","""""","""""",20,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""RAPLBGRAmmo: 20"",""InertAmmo""]}","[{""CategoryID"":""a/a/g/raplbgr""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000028""}","""HAGR""","""Generic""","""GAUSS""","""Gauss Ammo""",true,1,"""Ammo RAPLBGR Gauss [Half]""","""All""",[],,,,,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_AMS_SRM_half""",1,"""""",0.5,"""Counter Missile Systems are build upon the same principle as an AMS, utilizing a smart warhead that gets into the path of a incoming salvo and detonate there. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_SRM_AMS""","""""","""""",50,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileAMS"",""AMSDmg: 5"",""AMSAcc: 80%"",""SRMAmmo: 50""]}","[{""CategoryID"":""a/s/a/ams""},{""CategoryID"":""a/m/s/srm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000037""}","""SRM""","""Generic""","""SRM""","""SRM Ammo""",true,5,"""Ammo SRM Counter Missile""","""All""",[],"{""ExplosionDamagePerAmmo"":2,""StabilityDamagePerAmmo"":2}",,,,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Acid_Mortar_half""",1,"""""",0.5,"""Acid Mortar Shells carry an airburst charge that spreads small Acid Bomblets within an Area. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Mortar_Acid""","""""","""""",20,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AcidSRM: 1%"",""ArmorDmgMod: +50%"",""StructureDmgMod: -50%"",""AreaOfEffect: 45"",""AreaOfEffectDmg: 2"",""MortarAmmo: 20""]}","[{""CategoryID"":""a/a/o/mortar""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000060""}","""mortar""","""Generic""","""Mortar""","""Mortar Ammo""",true,6,"""Ammo Mortar Acid [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":12,""HeatDamagePerAmmo"":3,""StabilityDamagePerAmmo"":3}",,,,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Acid_SRM_half""",1,"""""",0.5,"""This warhead replaces the normal explosive charge of the standard short-range missile with a small tank of a gelled Acid, weakening a Targets resistance. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_SRM_AX""","""""","""""",50,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AcidSRM: 1%"",""WpnAccuracy: -1"",""ArmorDmgMod: +50%"",""StructureDmgMod: -50%"",""MissileHP: 3"",""SRMAmmo: 50""]}","[{""CategoryID"":""a/m/s/srm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000037""}","""SRM""","""Generic""","""SRM AX""","""SRM AX Ammo""",true,5,"""Ammo SRM AX [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":8,""HeatDamagePerAmmo"":1,""StabilityDamagePerAmmo"":2}",,"{""Color"":""#1D7F23"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Airburst_Mortar_half""",1,"""""",0.5,"""Airburst Mortar Shells separate after a short duration into several bomblets scattering their payload onto a single target. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Mortar_Airburst""","""""","""""",20,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Airburst"",""AccuracyUnit: VTOL"",""AccuracyUnit2: +3"",""MortarAmmo: 20""]}","[{""CategoryID"":""a/a/o/mortar""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000060""}","""mortar""","""Generic""","""Mortar""","""Mortar Ammo""",true,6,"""Ammo Mortar Airburst [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":14,""StabilityDamagePerAmmo"":3}",,,,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_AntiMissile_double""",2,"""""",2,"""Doubled Ammo Bins replace one ammo bins feeding and storing mechanism to 25% more shots into one location. Ammo Bins will explode and destroy their installed location when they receive a Critical Hit. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AntiMissile""","""""","""""",460,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Doubled"",""AMSAmmo: 480""]}","[{""CategoryID"":""a/s/a/ams""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000032""}","""AMS""","""Generic""","""AMS""","""AMS Ammo""",true,5,"""Ammo AMS [DBL]""","""All""",[],"{""ExplosionDamagePerAmmo"":1,""StabilityDamagePerAmmo"":1}",,,,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Clearance_LRM""",1,"""""",1,"""When fired, the Mine Clearance Missiles generate a large amount of overpressure above the suspected minefield. This overpressure simulates the weight of a BattleMech or combat vehicle and causes the mines to detonate. This clears the minefield, allowing friendly forces to pour through the gap. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_Clearance""","""""","""""",120,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""LRMDamage: -75%"",""AreaOfEffect: 40"",""AreaOfEffectDmg: 1"",""MineClearanceBoom: 2"",""ScatterRadius: 15, 120"",""NoAA"",""MissileHP: 2"",""LRMAmmo: 120""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""LRM""","""LRM Ammo""",true,5,"""Ammo LRM Mine Clearance""","""All""",[],"{""ExplosionDamagePerAmmo"":2,""StabilityDamagePerAmmo"":1}",,,,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Deadfire_LRM""",1,"""""",1,"""Deadfire LRM's trade any advanced guidance system, reducing range and accuracy, for a bigger payload and reduced minimum range. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_Deadfire""","""+50% Dmg&Stab|-50% Range|""","""-4Indirect Accuracy.""",120,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""LRMDamage: +50%"",""StabDamage: +1"",""Range: -33%"",""MinRange: -90"",""WpnAccuracy: -2"",""MissileHP: 3"",""NoIndirect"",""Deadfire: 25%"",""LRMAmmo: 120""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""LRM DF""","""LRM Deadfire Ammo""",true,5,"""Ammo LRM DF""","""All""",[],"{""ExplosionDamagePerAmmo"":6,""StabilityDamagePerAmmo"":2}",,"{""Color"":""#7F1D37"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Deadfire_SRM""",1,"""""",1,"""Deadfire Rockets are standard Short Range Missile bodies equipped with an upgraded high explosive payload. In order to make room for this additional payload, severe cuts were taken to the weapons onboard guidance system, all but removing it. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_SRM_Deadfire""","""+50% Dmg&Stab|""","""-30% Range|-2 Accuracy.""",100,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""SRMDamage: +50%"",""StabDamage: +2"",""Range: -33%"",""WpnAccuracy: -1"",""Deadfire: 25%"",""MissileHP: 4"",""SRMAmmo: 100""]}","[{""CategoryID"":""a/m/s/srm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000037""}","""SRM""","""Generic""","""SRM DF""","""SRM DeadFire Ammo""",true,5,"""Ammo SRM DF""","""All""",[],"{""ExplosionDamagePerAmmo"":12,""StabilityDamagePerAmmo"":4}",,"{""Color"":""#7F1D37"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_ER_ATM""",1,"""""",1,"""Extreme Range ATM Ammo utilizes more advanced flight computers and stabilizer to drastically increase their range. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_ATM_ER""","""-25% Damage|""","""+30% Range.""",60,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""ATMDamage: -4"",""StabDamage: -1"",""Range: +90%"",""MissileHP: 2"",""ATMAmmo: 60""]}","[{""CategoryID"":""a/m/l/atm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000044""}","""ATM""","""CLAN""","""ATM ER""","""ATM ER Ammo""",true,5,"""Ammo ATM ER""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#63A655"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_ER_ATM_half""",1,"""""",0.5,"""Extreme Range ATM Ammo utilizes more advanced flight computers and stabilizer to drastically increase their range. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_ATM_ER""","""-25% Damage|""","""+30% Range.""",30,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""ATMDamage: -4"",""StabDamage: -1"",""Range: +90%"",""MissileHP: 2"",""ATMAmmo: 30""]}","[{""CategoryID"":""a/m/l/atm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000044""}","""ATM""","""CLAN""","""ATM ER""","""ATM ER Ammo""",true,5,"""Ammo ATM ER [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#63A655"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_ER_iATM""",1,"""""",1,"""Extreme Range iATM Ammo utilizes more advanced flight computers and stabilizer to drastically increase their range. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_iATM_ER""","""-25% Damage|""","""+30% Range.""",60,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""ATMDamage: -4"",""StabDamage: -1"",""Range: +90%"",""MissileHP: 3"",""iATMAmmo: 60""]}","[{""CategoryID"":""a/m/l/iatm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000045""}","""ATM""","""CLAN""","""iATM ER""","""iATM ER Ammo""",true,1,"""Ammo iATM ER""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#63A655"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_ER_iATM_half""",1,"""""",0.5,"""Extreme Range iATM Ammo utilizes more advanced flight computers and stabilizer to drastically increase their range. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_iATM_ER""","""-25% Damage|""","""+30% Range.""",30,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""ATMDamage: -4"",""StabDamage: -1"",""Range: +90%"",""MissileHP: 3"",""iATMAmmo: 30""]}","[{""CategoryID"":""a/m/l/iatm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000045""}","""ATM""","""CLAN""","""iATM ER""","""iATM ER Ammo""",true,1,"""Ammo iATM ER [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#63A655"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Fascam_Mortar_half""",1,"""""",0.5,"""Thunder Shells, also known as FASCAM Shells, are variations on Thunder LRMs developed by the Terran Hegemony in 2621. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Mortar_Fascam""","""""","""""",20,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Thunder"",""ThunderMines: 8"",""ThunderRadius: 5"",""ThunderChance: 35%"",""ThunderDamage: 5"",""ScatterRadius: 30, 120"",""WpnAccuracy: -5"",""MortarAmmo: 20""]}","[{""CategoryID"":""a/a/o/mortar""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000060""}","""mortar""","""Generic""","""Mortar""","""Mortar Ammo""",true,6,"""Ammo Mortar FASCAM [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":12,""StabilityDamagePerAmmo"":3}",,,,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Flak_AC10""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AC10_Flak""","""""","""""",10,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AccuracyUnit: VTOL"",""AccuracyUnit2: +4"",""Accuracy: -2"",""AC10Ammo: 10""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000007""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""AC10""","""AC/10 Ammo""",true,1,"""Ammo AC/10 Flak""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,"{""Color"":""#F3F34A"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Flare_Mortar_half""",1,"""""",0.5,"""Flare Mortal Shells combine a high Powered Flare with a remote Sensor to illuminate a target Area. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Mortar_Flare""","""""","""""",20,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MortarFlare: +100%"",""MortarFlareSensor: +50%"",""AreaOfEffect: 120"",""AreaOfEffectDmg: 1"",""MortarDamage: -70%"",""MortarAmmo: 20""]}","[{""CategoryID"":""a/a/o/mortar""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000060""}","""mortar""","""Generic""","""Mortar""","""Mortar Ammo""",true,6,"""Ammo Mortar Flare [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":3,""HeatDamagePerAmmo"":3,""StabilityDamagePerAmmo"":1}",,,,,
0,"""Ammunition""","""AmmunitionBox""",30000,"""Ammo_AmmunitionBox_Generic_AC10""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AC10""","""""","""""",10,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AC10Ammo: 10""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000007""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""AC10""","""AC/10 Ammo""",true,1,"""Ammo AC/10""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,,,,
