category,description_cost,description_id,heatgenerated,instability,description_details,armordamagemodifier,criticaldamagemodifier,description_name,description_purchasable,description_rarity,description_uiname,heatgeneratedmodifier,hideifonlyvariant,isdamagemodifier,type,aibattlevalue,aoecapable,aoedamage,aoeheatdamage,aoerange,additionalimpactvfx,additionalimpactvfxscalex,additionalimpactvfxscaley,additionalimpactvfxscalez,colorchangerule,colorspeedchange,colorstable,damagepershot,fireterrainchance,heatdamagepershot,statuseffects,apcriticalchancemultiplier,apdamage,accuracymodifier,criticalchancemultiplier,damagemultiplier,flatjammingchance,refiremodifier,chassistagsaccuracymodifiers_unit_vtol,evasivepipsignored,amsdamage,shotswhenfired,aoeinstability,clearminefieldradius,firedurationwithoutforest,fireonsuccesshit,fireterraincellradius,fireterrainstrength,missilehealth,minefield_aoedamage,minefield_aoeheat,minefield_aoeinstability,minefield_aoerange,minefield_chance,minefield_count,minefield_damage,minefield_firedurationwithoutforest,minefield_fireonsuccesshit,minefield_fireterraincellradius,minefield_fireterrainchance,minefield_fireterrainstrength,minefield_heat,minefield_installcellrange,minefield_sfx,minefield_vfxmindistance,minefield_vfxprefab,minefield_statuseffects,directfiremodifier,amshitchance,canbeexhaustedat,maxmissradius,minmissradius,tempdesignmaskcellradius,tempdesignmaskonimpact,tempdesignmaskonimpactturns,longrange,maxrange,middlerange,projectilespeedmultiplier,shortrange,minrange,weaponeffectid,alwaysindirectvisuals,chassistagsaccuracymodifiers_unit_powerarmor,hitgenerator,canthitunaffecedbypathing,clusteringmodifier,distantvariance,streak,spreadrange,minefield_canthitunaffecedbypathing,unguided,hasshells,maxshellsdistance,minshellsdistance,projectilespershot,unseparateddamagemult,indirectfirecapable,shellsradius,aparmorshardsmod,apmaxarmorthickness,damagevariance,projectilescale_x,projectilescale_y,projectilescale_z,isdamagevariation,isstabilityvariation,distantvariancereversed,ammocategoryid,ammunitiontypeid
"""LRM""",0,"""Ammunition_LRM""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_AX""",0,-0.5,"""Long range missiles, inferno.""",1.5,1,"""Incendiary LRM Ammo""",false,0,"""Typhon""",1,,0.5,"""Normal""",90,true,2,,45,,,,,"""t0""",5,"[{""C"":""#1D7F23"",""I"":5}]",,0.1,,"[{""Description"":{""Details"":""This unit is coated with corrosive Acid. It will take increased Damage."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_AcidLRM"",""Name"":""Acid""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.01"",""operation"":""Float_Add"",""statName"":""DamageReductionMultiplierAll""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,2,-0.8,0.4,,,,,,,0,,,true,,,1,,,,,,,,,,,,,,,,,,,,,,30,10,,,,-180,-240,-120,,-60,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_ArtemisIV""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""ARTIV""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",5,"[{""C"":""#1813B2"",""I"":5}]",,,,,,,2,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Chaff""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Chaff""",1,,1,"""Normal""",70,,,,,,,,,"""t0""",,"[{""C"":""#ECD26A"",""I"":5}]",,,,"[{""Description"":{""Details"":""Mech's Accuracy and Sensors are Impaired."",""Icon"":""uixSvgIcon_shipUpgrade_power2"",""Id"":""Chaff-Effect"",""Name"":""CHAFF CLOUD""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":5,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""1.0"",""operation"":""Float_Add"",""statName"":""AccuracyModifier"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""Mech's visual sensors are overloaded."",""Icon"":""uixSvgIcon_shipUpgrade_power2"",""Id"":""Chaff-Effect2"",""Name"":""BLINDING FLARE""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":10,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""modType"":""System.Single"",""modValue"":""0.90"",""operation"":""Float_Multiply"",""statName"":""SpotterDistanceAbsolute""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""Mech's sensors are clouded."",""Icon"":""uixSvgIcon_shipUpgrade_power2"",""Id"":""Chaff-Effect3"",""Name"":""SENSOR SCRAMBLE""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":10,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""modType"":""System.Single"",""modValue"":""0.6"",""operation"":""Float_Multiply"",""statName"":""SensorDistanceAbsolute""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null}]",,,,,0.25,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Clearance""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""CLEAR""",1,,1,"""Normal""",,true,1,,40,,,,,,,,,-0.005,,,,,2,,0.25,,,,,,,1,8,,true,,,2,,,,,,,,,,,,,,,,,,,,,,30,10,,,,,,,,,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Deadfire""",0,1,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""Deadfire LRM Ammo""",false,0,"""Deadfire""",1,,1,"""Normal""",70,,,,,,,,,"""t0""",5,"[{""C"":""#7F1D37"",""I"":5}]",,,,,,,2,,1.5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,-0.25,,,,,,,-180,-240,-120,,-60,-90,,,,"""Individual""",,,,,,,true,,,,,,false,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_ER""",0,,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""Extreme Range LRM Ammo""",false,0,"""ER""",1,,1,"""Normal""",70,,,,,,,,,"""t0""",5,"[{""C"":""#FF6F00"",""I"":5}]",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,190,200,130,1.25,90,90,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_FTL""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""FTL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#00FFFF"",""I"":5}]",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Streak""",,50,,true,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Hydra""",0,-0.5,"""Long range missiles, inferno.""",1,1,"""Incendiary LRM Ammo""",false,0,"""Hydra""",1,,1,"""Normal""",90,true,1,1,45,,,,,"""t0""",5,"[{""C"":""#FF0000"",""I"":5}]",,0.8,1,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,2,-0.8,0.25,,,,,,,0,,1,true,1,1,1,,,,,,,,,,,,,,,,,,,,,,30,10,,,,-180,-240,-120,,-60,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_LK""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""L-K""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#00BFFF"",""I"":5}]",,,,,,,-1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_MagPulse""",0,,"""Short range missiles, inferno.""",1,1,"""Inferno SRM Ammo""",false,0,"""EMP""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",,"[{""C"":""#ff0066"",""I"":5}]",,,1,"[{""Description"":{""Details"":""This unit got by a EMP."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_MagPulse_Heat"",""Name"":""MagPulse""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.99"",""operation"":""Int_Multiply_Float"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""EM Interference reduces sensor efficiency."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""Effect_MagPulse_ECM"",""Name"":""SENSORS IMPAIRED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Add"",""statName"":""LV_ECM_JAMMED""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,0,,0.3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Narc""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""NARC""",1,,1,"""Normal""",70,,,,,,,,,"""t0""",5,"[{""C"":""#00FFFF"",""I"":5}]",,,,"[{""Description"":{""Details"":""This target was TAG'ed. +1 to hit."",""Icon"":""uixSvgIcon_artillery"",""Id"":""PainterEffect"",""Name"":""Target Acquired""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":10,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.String"",""modValue"":""0.05_1_-1"",""operation"":""Set"",""statName"":""LV_NARC""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""TAG increases Visibility"",""Icon"":""uixSvgIcon_artillery"",""Id"":""PainterEffect2"",""Name"":""Detected""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":10,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.05"",""operation"":""Float_Multiply"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Visual indicator of the NARC effect"",""Icon"":""uixSvgIcon_statusMarked"",""Id"":""StatusEffect-NARC-IndicatorVFX"",""Name"":""NARC ATTACHED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":0,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":false},""effectType"":""VFXEffect"",""nature"":""Debuff"",""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""hideApplicationFloatie"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":{""attachToImpactPoint"":true,""duration"":-1,""facesAttacker"":false,""isAttached"":true,""isOneShot"":false,""location"":-1,""vfxName"":""vfxPrfPrtl_narcMarker_loop""}}]",,,,,0.25,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_SAM""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""SAM""",1,,1,"""Normal""",,,,,,,,,,,,,,,,,,,2,,,,,-6,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Sensors""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Sensor""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#BA55D3"",""I"":5}]",,,,,,,,,0.1,,,,,,,,,,,,,2,0,0,0,20,0.75,2,0,,true,,0.001,,0,6,"""enum:AudioEventList_explosion.explosion_propane_tank""",30,"""vfxPrfPrtl_ECMtargetAdd_burst""","[{""Description"":{""Details"":""Easy to Spot"",""Icon"":""uixSvgIcon_equipment_TTS"",""Id"":""ObviouslySignature"",""Name"":""Obvious Target""},""durationData"":{""duration"":2,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.15"",""operation"":""Float_Add"",""statName"":""SensorSignatureModifier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}},{""Description"":{""Details"":""Easy to Spot"",""Icon"":""uixSvgIcon_equipment_Gyro"",""Id"":""ObviouslySpotting"",""Name"":""Obvious Target""},""durationData"":{""duration"":2,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.15"",""operation"":""Float_Add"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}},{""Description"":{""Details"":""Easy to Spot"",""Icon"":""uixSvgIcon_equipment_Gyro"",""Id"":""Obviously"",""Name"":""Obvious Target""},""durationData"":{""duration"":2,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Add"",""statName"":""LV_PROBE_PING""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}}]",,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Swarm""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Swarm""",1,,1,"""Normal""",,true,2,,30,,,,,"""t0""",5,"[{""C"":""#FAF43C"",""I"":5}]",,,,,,,,-0.8,0.5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,30,10,,,,,,,,,,,true,,,true,,,,45,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Swarm_I""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Swarm-i""",1,,1,"""Normal""",,true,3,,30,,,,,"""t0""",,"[{""C"":""#F7FF00"",""I"":5}]",,,,,,,,-0.7,0.4,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,1,,,20,5,,,,,,,,,,,true,,,true,,,,60,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Tandem""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,,"""LRM Ammo""",false,0,"""Tandem""",1,,1,"""Normal""",,,,,,,,,,"""t0""",,"[{""C"":""#EE82EE"",""I"":5}]",,,,,,2,,,0.9,0.35,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Thunder""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Thunder""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#BA55D3"",""I"":5}]",,,,,,,5,,0.3,,,,,,,,,,,,,2,2,0,2,20,0.3,1,3,,true,,0.01,,0,0,"""enum:AudioEventList_explosion.explosion_propane_tank""",30,"""vfxNstPrtl_vehicleCrushed_A""",[],,,,40,5,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Thunder_Augmented""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Thunder-A""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#8A2BE2"",""I"":5}]",,,,,,,5,,0.8,,,,,,,,,,,,,2,2,0,2,30,0.5,2,2,0,true,,0.01,0,0,6,"""enum:AudioEventList_explosion.explosion_propane_tank""",30,"""vfxNstPrtl_vehicleCrushed_A""",[],,,,40,5,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,
"""LRM""",0,"""Ammunition_LRM_Thunder_Inferno""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Thunder-I""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#EC4794"",""I"":5}]",,,1,,,,5,,0.1,,,,,,,,,,,,,1,0,2,2,20,0.35,1,1,2,true,4,1,2,1,0,"""enum:AudioEventList_explosion.explosion_propane_tank""",30,"""vfxNstPrtl_vehicleCrushed_A""","[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,40,5,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,
"""LRMInternal""",0,"""Ammunition_LRMInternal""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LongTom""",0,"""Ammunition_LongTom""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Long Tom Ammo""",false,0,"""HE""",1,true,1,"""Normal""",,true,150,,105,"""WFX_BELarger""",3,3,3,,,,,,,,,,,,0.2,,,-50,,,,75,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LongTom""",0,"""Ammunition_LongTom_Inferno""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Long Tom Ammo""",false,0,"""Inferno""",1,,1,"""Normal""",90,true,50,50,105,"""WFX_BELarger""",1,1,1,"""t0""",,"[{""C"":""#DC143C"",""I"":5}]",,0.75,50,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,0.2,,,,,,,25,,4,true,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""LongTom""",0,"""Ammunition_LongTom_Nuke""",0,,"""Half kiloton nuclear device""",1,1,"""Davy Crocket""",false,0,"""Nuke""",1,,1,"""Normal""",,true,1250,500,360,"""WFX_Nuke""",10,10,10,,,,2000,0.8,,,,,,,,,,,,,,650,60,2,true,30,15,,,,,,,,,,,,,,,,,,,,,,1,62,55,60,"""DesignMaskFallout""",5,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MARS""",0,"""Ammunition_MARS""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG""",0,"""Ammunition_MG""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",1,1,"""MG Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG""",0,"""Ammunition_MG_AP""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",2,1,"""MG Ammo""",false,0,"""AP""",1,,0.5,"""Normal""",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG""",0,"""Ammunition_MG_HE""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",0.5,1,"""MG Ammo""",false,0,"""HE""",1,,1.5,"""Normal""",70,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
